"","time.min","Q.S153.CO2","Q.S102.Pres.kPa","Temp.C","Q.S102.O2.kPa","Q.G265.Potential.V","Q.G265.Flow.mL.min","S129.V.V","Q.S102.O2.Pcor","S129.CH4.ppm","Sin","Square","Mode","channel","bit0","bit1","bit2","ManualCh","Manbit0","Manbit1","Manbit2","Graybit0","Graybit1","Graybit2","Mangray0","Mangray1","Mangray2","FlagEv","FlagRef","FlagCycle","SampleTime.min","NoEventPts","CycleNo","NoDwellPts","CO2Event","CO2RefEvent","CO2Ref","difCO2","O2Event","O2RefEvent","O2Ref.ppm","difO2","CH4Event.ppm","CH4RefEvent.ppm","CH4Ref.ppm","difCH4.ppm","TempEvent.C","VCO2.uL.h","VO2.uL.h","RQ","VCO2Event.uL.h","VO2Event.uL.h","RQEvent","Flag1","Flag2","Flag3","Flag4","Flag5","Flag6","Flag7","Flag8","VCO2.1.uL.h","VO2.1.uL.h","RQ.1","difCH4.1.ppm","VCO2.2.uL.h","VO2.2.uL.h","RQ.2","difCH4.2.ppm","VCO2.3.uL.h","VO2.3.uL.h","RQ.3","difCH4.3.ppm","VCO2.4.uL.h","VO2.4.uL.h","RQ.4","difCH4.4.ppm","VCO2.5.uL.h","VO2.5.uL.h","RQ.5","difCH4.5.ppm","VCO2.6.uL.h","VO2.6.uL.h","RQ.6","difCH4.6.ppm","VCO2.7.uL.h","VO2.7.uL.h","RQ.7","difCH4.7.ppm","VCO2.8.uL.h","VO2.8.uL.h","RQ.8","difCH4.8.ppm","CH4.cal","CH4.V","smoothAveVO2","smoothSGVO2","CC","SourceFile"
"757","125.8333333",0.311724037,79.34331175,25.63221282,16.24504956,1.163406372,195.1550571,1.614379883,"20.47437799",14.49029826,-1,-1,0,"8",1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.166666666,NA,2,NA,NA,NA,0.048710476,0.263013561,NA,NA,20.84493963,-0.370561632,NA,NA,14.46880101,0.021497252,NA,30803.18713,-46706.49983,0.659505363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46935.26876,-46935.26876,0.166666666,"./data-raw/23-apr-orig.csv"
"758","126",0.312436951,79.35077525,25.63945863,16.24670813,1.162109375,194.8299411,1.613311768,"20.47454241",14.44895713,-0.991444861,-1,0,"8",1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.048675482,0.263761469,NA,NA,20.84490582,-0.370363408,NA,NA,14.48901764,-0.040060506,NA,30839.24164,-46576.38505,0.662121837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46916.01317,-46916.01317,0.166666667,"./data-raw/23-apr-orig.csv"
"759","126.1666667",0.311724037,79.35475578,25.64380611,16.24629349,1.167907715,196.2844576,1.620330811,"20.47299286",14.71093315,-0.965925826,-1,0,"8",1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.048640488,0.26308355,NA,NA,20.84487201,-0.371879145,NA,NA,14.50923427,0.201698884,NA,30989.75634,-47170.64089,0.65697128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46973.59463,-46973.59463,0.166666667,"./data-raw/23-apr-orig.csv"
"760","126.3333333",0.312233261,79.35525334,25.64525526,16.24256171,1.164093018,195.3272325,1.619873047,"20.46816187",14.69370836,-0.923879533,-1,0,"8",1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.166666666,NA,2,NA,NA,NA,0.048605493,0.263627768,NA,NA,20.8448382,-0.376676331,NA,NA,14.5294509,0.164257461,NA,30902.64593,-47634.06641,0.648750952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46991.48669,-46991.48669,0.166666666,"./data-raw/23-apr-orig.csv"
"761","126.5",0.311214813,79.35326308,25.6510519,16.24753741,1.164016724,195.3081,1.619262695,"20.47494556",14.67123291,-0.866025404,-1,0,"8",1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.048570499,0.262644314,NA,NA,20.84480439,-0.369858834,NA,NA,14.54966753,0.121565386,NA,30784.03657,-46650.44993,0.659887238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46958.26567,-46958.26567,0.166666667,"./data-raw/23-apr-orig.csv"
"762","126.6666667",0.309788986,79.34778985,25.65395021,16.24380563,1.163330078,195.1359289,1.620483398,"20.47165481",14.71793601,-0.79335334,-1,0,"8",1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.048535505,0.261253481,NA,NA,20.84477059,-0.37311578,NA,NA,14.56988416,0.14805185,NA,30594.31805,-47133.94915,0.649093034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46918.23558,-46918.23558,0.166666667,"./data-raw/23-apr-orig.csv"
"763","126.8333333",0.308872383,79.34928255,25.65974684,16.24629349,1.163101196,195.078547,1.62361145,"20.47440502",14.83474039,-0.707106781,-1,0,"8",1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.166666666,NA,2,NA,NA,NA,0.048500511,0.260371872,NA,NA,20.84473678,-0.37033176,NA,NA,14.59010079,0.244639606,NA,30482.01914,-46735.58187,0.652222951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46733.94647,-46733.94647,0.166666666,"./data-raw/23-apr-orig.csv"
"764","127",0.30815947,79.34878498,25.66264515,16.24712277,1.163711548,195.2315748,1.624069214,"20.47557852",14.85196737,-0.608761429,-1,0,"8",1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.048465517,0.259693953,NA,NA,20.84470297,-0.369124451,NA,NA,14.61031742,0.241649948,NA,30426.48522,-46614.48322,0.652726001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46473.20673,-46473.20673,0.166666667,"./data-raw/23-apr-orig.csv"
"765","127.1666667",0.309687141,79.34828741,25.66699261,16.24961063,1.169967651,196.8018486,1.620483398,"20.47884227",14.71784372,-0.5,-1,0,"8",1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.048430522,0.261256619,NA,NA,20.84466916,-0.365826889,NA,NA,14.63053405,0.087309667,NA,30855.44854,-46448.89249,0.664288143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46263.98234,-46263.98234,0.166666667,"./data-raw/23-apr-orig.csv"
"766","127.3333333",0.308668694,79.34530202,25.67713669,16.25043991,1.164321899,195.3846328,1.625976563,"20.48065796",14.92401391,-0.382683432,-1,0,"8",1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.166666666,NA,2,NA,NA,NA,0.048395528,0.260273165,NA,NA,20.84463535,-0.363977397,NA,NA,14.65075068,0.273263225,NA,30517.90685,-45870.84356,0.665300755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-45988.00265,-45988.00265,0.166666666,"./data-raw/23-apr-orig.csv"
"767","127.5",0.308974228,79.34530202,25.67568753,16.25168384,1.164245605,195.3654989,1.628723145,"20.4822257",15.02682212,-0.258819045,-1,0,"8",1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.048360534,0.260613694,NA,NA,20.84460155,-0.362375851,NA,NA,14.67096731,0.355854806,NA,30554.72048,-45618.66424,0.669785514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-45661.78868,-45661.78868,0.166666667,"./data-raw/23-apr-orig.csv"
"768","127.6666667",0.305205971,79.34331175,25.6887299,16.25500098,1.16973877,196.7443437,1.626205444,"20.48692022",14.93295583,-0.130526192,-1,0,"8",1,1,1,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.04832554,0.256880431,NA,NA,20.84456774,-0.357647521,NA,NA,14.69118394,0.241771887,NA,30329.60873,-45351.52781,0.668767078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-45283.70287,-45283.70287,0.166666667,"./data-raw/23-apr-orig.csv"
"769","127.8333333",0.302863541,79.34082392,25.69017905,16.25292776,1.163024902,195.0594206,1.635665894,"20.48494957",15.28756123,-3.92e-15,-1,0,"8",1,1,1,1,0,0,0,0,0,1,0,0,0,1,NA,NA,0.166666666,30,2,48,0.307619692,NA,0.048290546,0.254572995,20.47879496,NA,20.84453393,-0.359584365,14.57475642,NA,14.71140057,0.576160659,25.62636777,29800.04862,-45320.61751,0.657538451,29800.04862,-45320.61751,0.657538451,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29800.04862,-45320.61751,0.657538451,0.576160659,NA,NA,-45017.0332,-45017.0332,0.166666666,"./data-raw/23-apr-orig.csv"
"770","128",0.302048782,79.34331175,25.69307735,16.25873276,1.163482666,195.1741858,1.637496948,"20.49162355",15.35562241,0.130526192,1,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.048255551,0.253793231,NA,NA,20.84450012,-0.352876571,NA,NA,14.7316172,0.62400521,NA,29725.92876,-44378.95509,0.669820384,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-44869.42974,-44869.42974,0.166666667,"./data-raw/23-apr-orig.csv"
"771","128.1666667",0.302965385,79.34629715,25.69597565,16.26080597,1.159362793,194.1419102,1.644363403,"20.49346542",15.61206197,0.258819045,1,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.048220557,0.254744828,NA,NA,20.84446631,-0.351000894,NA,NA,14.75183383,0.860228132,NA,29679.39261,-43839.01443,0.677008664,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-44722.51519,-44722.51519,0.166666667,"./data-raw/23-apr-orig.csv"
"772","128.3333333",0.306733643,79.34828741,25.69597565,16.25500098,1.158294678,193.8745079,1.645812988,"20.48563555",15.66592822,0.382683432,1,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666666,NA,2,NA,NA,NA,0.048185563,0.258548079,NA,NA,20.84443251,-0.358796955,NA,NA,14.77205046,0.893877758,NA,30081.14541,-44807.8102,0.671337101,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-44770.92633,-44770.92633,0.166666666,"./data-raw/23-apr-orig.csv"
"773","128.5",0.30795578,79.34928255,25.70467055,16.25209848,1.157989502,193.7981242,1.64100647,"20.48172076",15.48582641,0.5,1,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.048150569,0.259805211,NA,NA,20.8443987,-0.362677934,NA,NA,14.7922671,0.693559312,NA,30215.6145,-45321.76905,0.666690977,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-42306.66187,-42306.66187,0.166666667,"./data-raw/23-apr-orig.csv"
"774","128.6666667",0.304493057,79.34729228,25.70611969,16.2562449,1.157150269,193.5881081,1.637878418,"20.48746017",15.36913064,0.608761429,1,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.048115575,0.256377483,NA,NA,20.84436489,-0.356904719,NA,NA,14.81248373,0.556646919,NA,29784.5946,-44530.33129,0.668860836,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-37428.61122,-37428.61122,0.166666667,"./data-raw/23-apr-orig.csv"
"775","128.8333333",0.239821617,79.34729228,25.70901799,16.26163525,1.15737915,193.6453795,1.637268066,"20.49425354",15.34628495,0.707106781,1,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666666,NA,2,NA,NA,NA,0.048080581,0.191741037,NA,NA,20.84433108,-0.350077547,NA,NA,14.83270036,0.513584592,NA,22286.70046,-45518.99999,0.489613139,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31049.45092,-31049.45092,0.166666666,"./data-raw/23-apr-orig.csv"
"776","129",0.12076506,79.34978011,25.71626373,16.40924792,1.157226563,193.6071981,1.639175415,"20.67963881",15.41719436,0.79335334,1,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.048045586,0.072719474,NA,NA,20.84429728,-0.164658464,NA,NA,14.85291699,0.564277376,NA,8452.53699,-21939.84115,0.385259717,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23334.86173,-23334.86173,0.166666667,"./data-raw/23-apr-orig.csv"
"777","129.1666667",0.068926064,79.35226794,25.72061117,16.51124994,1.157455444,193.664471,1.638031006,"20.80753376",15.37387801,0.866025404,1,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.048010592,0.020915471,NA,NA,20.84426347,-0.036729711,NA,NA,14.87313362,0.500744395,NA,2431.232034,-4751.841825,0.511639933,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15565.37161,-15565.37161,0.166666667,"./data-raw/23-apr-orig.csv"
"778","129.3333333",0.057213913,79.34878498,25.72350946,16.53571384,1.157226563,193.6071981,1.635665894,"20.83927793",15.28602743,0.923879533,1,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666666,NA,2,NA,NA,NA,0.047975598,0.009238315,NA,NA,20.84422966,-0.004951729,NA,NA,14.89335025,0.392677183,NA,1072.923788,-444.0885556,2.416013144,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8830.553627,-8830.553627,0.166666666,"./data-raw/23-apr-orig.csv"
"779","129.5",0.055584396,79.35525334,25.7278569,16.53695776,1.156539917,193.435405,1.634750366,"20.83914683",15.25051634,0.965925826,1,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.047940604,0.007643793,NA,NA,20.84419585,-0.005049018,NA,NA,14.91356688,0.33694946,NA,887.0037609,-506.6924061,1.750576386,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3171.383957,-3171.383957,0.166666667,"./data-raw/23-apr-orig.csv"
"780","129.6666667",0.052325363,79.35226794,25.73945006,16.53944562,1.156616211,193.4544912,1.635131836,"20.84306605",15.26536776,0.991444861,1,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.04790561,0.004419754,NA,NA,20.84416204,-0.001095996,NA,NA,14.93378351,0.33158425,NA,512.8279744,-25.622903,20.01443686,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-634.1599739,-634.1599739,0.166666667,"./data-raw/23-apr-orig.csv"
"781","129.8333333",0.052223518,79.35077525,25.74524664,16.53903098,1.156539917,193.435405,1.634521484,"20.84293559",15.24281023,1,1,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666666,NA,2,NA,NA,NA,0.047870615,0.004352903,NA,NA,20.84412824,-0.001192645,NA,NA,14.95400014,0.288810089,NA,505.0278294,-41.83467285,12.07199184,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-107.7615465,-107.7615465,0.166666666,"./data-raw/23-apr-orig.csv"
"782","130",0.052019829,79.34878498,25.74959407,16.53986026,1.156768799,193.4926651,1.634597778,"20.8445035",15.24604821,0.991444861,1,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.047835621,0.004184208,NA,NA,20.84409443,0.000409069,NA,NA,14.97421677,0.271831444,NA,485.5131177,187.9140702,2.583697523,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-59.22617476,-59.22617476,0.166666667,"./data-raw/23-apr-orig.csv"
"783","130.1666667",0.050594002,79.34878498,25.7539415,16.53944562,1.156768799,193.4926651,1.629638672,"20.84398094",15.06043042,0.965925826,1,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.047800627,0.002793375,NA,NA,20.84406062,-7.97e-05,NA,NA,14.9944334,0.065997023,NA,324.147989,73.71087127,4.397560136,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-53.93928688,-53.93928688,0.166666667,"./data-raw/23-apr-orig.csv"
"784","130.3333333",0.050186623,79.34729228,25.75539065,16.53778705,1.156463623,193.4163192,1.628494263,"20.8422828",15.01787806,0.923879533,1,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666666,NA,2,NA,NA,NA,0.047765633,0.00242099,NA,NA,20.84402681,-0.001744016,NA,NA,15.01465003,0.003228032,NA,280.9178492,-181.7049046,1.546011373,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-53.87681247,-53.87681247,0.166666666,"./data-raw/23-apr-orig.csv"
"785","130.5",0.04886264,79.34579958,25.75683979,16.53778705,1.156463623,193.4163192,1.629486084,"20.84267489",15.05528554,0.866025404,1,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.047730639,0.001132002,NA,NA,20.843993,-0.001318111,NA,NA,15.03486666,0.020418881,NA,131.3788666,-158.6538714,0.828084845,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.218362739,3.218362739,0.166666667,"./data-raw/23-apr-orig.csv"
"786","130.6666667",0.050186623,79.35027768,25.75683979,16.53737241,1.156005859,193.3018146,1.634368896,"20.8409761",15.2371946,0.79335334,1,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.047695644,0.002490978,NA,NA,20.8439592,-0.002983097,NA,NA,15.05508329,0.182111306,NA,288.9335666,-361.0125934,0.800342071,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.25931877,17.25931877,0.166666667,"./data-raw/23-apr-orig.csv"
"787","130.8333333",0.047844193,79.34579958,25.7640855,16.53986026,1.156082153,193.3208975,1.635742188,"20.84528777",15.28945834,0.707106781,1,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666666,NA,2,NA,NA,NA,0.04766065,0.000183542,NA,NA,20.84392539,0.001362386,NA,NA,15.07529992,0.214158412,NA,21.20410456,205.2453948,0.103310988,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9239555,14.9239555,0.166666666,"./data-raw/23-apr-orig.csv"
"788","131",0.047538658,79.34778985,25.76553465,16.54234811,1.156234741,193.3590648,1.636123657,"20.8479003",15.3033533,0.608761429,1,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.047625656,-8.7e-05,NA,NA,20.84389158,0.004008715,NA,NA,15.09551655,0.20783675,NA,-10.30969074,584.8809745,0.017626989,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.09606084,14.09606084,0.166666667,"./data-raw/23-apr-orig.csv"
"789","131.1666667",0.047946037,79.34380932,25.76698379,16.53903098,1.156005859,193.3018146,1.635742188,"20.84476548",15.28984186,0.5,1,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.047590662,0.000355375,NA,NA,20.84385777,0.000907708,NA,NA,15.11573319,0.174108672,NA,41.14713884,143.8524933,0.286037022,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.87942786,57.87942786,0.166666667,"./data-raw/23-apr-orig.csv"
"790","131.3333333",0.047029434,79.34430688,25.76843293,16.53654312,1.156082153,193.3208975,1.638717651,"20.84149925",15.40112294,0.382683432,1,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666666,NA,2,NA,NA,NA,0.047555668,-0.000526234,NA,NA,20.84382396,-0.002324718,NA,NA,15.13594982,0.26517312,NA,-60.88197567,-356.7287969,0.170667398,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203.1055226,203.1055226,0.166666666,"./data-raw/23-apr-orig.csv"
"791","131.5",0.047946037,79.34729228,25.77278036,16.53695776,1.155929565,193.2827321,1.639099121,"20.84123766",15.41482204,0.258819045,1,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666667,NA,2,NA,NA,NA,0.047520674,0.000425364,NA,NA,20.84379016,-0.002552494,NA,NA,15.15616645,0.25865559,NA,49.44645039,-360.9693654,0.136982401,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264.6896529,264.6896529,0.166666667,"./data-raw/23-apr-orig.csv"
