Latest: Time (min),Latest: Q-S153 CO2 (%),Latest: Q-S102 Pres (kPa),Latest: Temp (캜),Latest: Q-S102 O2 (kPa),Latest: Q-G265 Potential (V),Latest: Q-G265 Flow (mL/min),Latest: S129 V (V),Latest: Q-S102 O2 (Pcor) (%),Latest: S129 CH4 (ppm),Latest: Sin,Latest: Square,Latest: Mode,Latest: Channel,Latest: bit0,Latest: bit1,Latest: bit2,Latest: ManualCh,Latest: Manbit0,Latest: Manbit1,Latest: Manbit2,Latest: Graybit0,Latest: Graybit1,Latest: Graybit2,Latest: Mangray0,Latest: Mangray1,Latest: Mangray2,Latest: FlagEv,Latest: FlagRef,Latest: FlagCycle,Latest: SampleTime (min),Latest: NoEventPts,Latest: CycleNo,Latest: NoDwellPts,Latest: CO2Event (%),Latest: CO2RefEvent (%),Latest: CO2Ref (%),Latest: difCO2 (%),Latest: O2Event (%),Latest: O2RefEvent (%),Latest: O2Ref (ppm),Latest: difO2 (%),Latest: CH4Event (ppm),Latest: CH4RefEvent (ppm),Latest: CH4Ref (ppm),Latest: difCH4 (ppm),Latest: TempEvent (캜),Latest: VCO2 (킠/h),Latest: VO2 (킠/h),Latest: RQ,Latest: VCO2Event (킠/h),Latest: VO2Event (킠/h),Latest: RQEvent,Latest: Flag1,Latest: Flag2,Latest: Flag3,Latest: Flag4,Latest: Flag5,Latest: Flag6,Latest: Flag7,Latest: Flag8,Latest: VCO2(1) (킠/h),Latest: VO2(1) (킠/h),Latest: RQ(1),Latest: difCH4(1) (ppm),Latest: VCO2(2) (킠/h),Latest: VO2(2) (킠/h),Latest: RQ(2),Latest: difCH4(2) (ppm),Latest: VCO2(3) (킠/h),Latest: VO2(3) (킠/h),Latest: RQ(3),Latest: difCH4(3) (ppm),Latest: VCO2(4) (킠/h),Latest: VO2(4) (킠/h),Latest: RQ(4),Latest: difCH4(4) (ppm),Latest: VCO2(5) (킠/h),Latest: VO2(5) (킠/h),Latest: RQ(5),Latest: difCH4(5) (ppm),Latest: VCO2(6) (킠/h),Latest: VO2(6) (킠/h),Latest: RQ(6),Latest: difCH4(6) (ppm),Latest: VCO2(7) (킠/h),Latest: VO2(7) (킠/h),Latest: RQ(7),Latest: difCH4(7) (ppm),Latest: VCO2(8) (킠/h),Latest: VO2(8) (킠/h),Latest: RQ(8),Latest: difCH4(8) (ppm),Latest: CH4 cal,Latest: CH4 V,Latest: smoothAveVO2,Latest: smoothSGVO2,Latest: CC
244.8333333,0.307446556,79.27813058,27.1280821,16.18824356,1.165466309,195.6716979,1.912002563,20.41955763,25.65206317,-0.707106781,-1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666666,,4,,,,0.03847538,0.268971176,,,20.8155688,-0.396011166,,,24.81283043,0.839232735,,31583.76434,-50413.64765,0.626492345,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-49671.80796,-49671.80796,0.166666666
245,0.299298973,79.27514518,27.1295324,16.20026819,1.162796021,195.0020444,1.912612915,20.43549482,25.67589568,-0.79335334,-1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666667,,4,,,,0.03846218,0.260836793,,,20.81552614,-0.380031317,,,24.82167628,0.854219405,,30523.58656,-48130.14387,0.634188559,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48180.32389,-48180.32389,0.166666667
245.1666667,0.293799355,79.27066708,27.13533365,16.20980496,1.161727905,194.7343447,1.915512085,20.44867989,25.7859681,-0.866025404,-1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666667,,4,,,,0.03844898,0.255350375,,,20.81548348,-0.366803589,,,24.83052212,0.95544598,,29840.29772,-46280.75672,0.64476685,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46833.9839,-46833.9839,0.166666667
245.3333333,0.287892357,79.27713544,27.13388333,16.21643924,1.162033081,194.8108209,1.915283203,20.45537991,25.77528946,-0.923879533,-1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666666,,4,,,,0.03843578,0.249456577,,,20.81544083,-0.360060914,,,24.83936796,0.935921499,,29163.07145,-45484.71287,0.641162044,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45606.7584,-45606.7584,0.166666666
245.5,0.283818565,79.27564275,27.13388333,16.22431744,1.160736084,194.4858492,1.920394897,20.46570281,25.96728042,-0.965925826,-1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666667,,4,,,,0.03842258,0.245395986,,,20.81539817,-0.349695363,,,24.8482138,1.11906662,,28640.30256,-44005.85338,0.650829386,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44504.78507,-44504.78507,0.166666667
245.6666667,0.279133705,79.27365248,27.13243302,16.23136636,1.161422729,194.6578761,1.923217773,20.47510851,26.07369186,-0.991444861,-1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666667,,4,,,,0.03840938,0.240724326,,,20.81535552,-0.340247008,,,24.85705964,1.216632218,,28119.79445,-42794.59724,0.657087489,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43395.1329,-43395.1329,0.166666667
245.8333333,0.274448845,79.27713544,27.13243302,16.23385422,1.164398193,195.4037672,1.924133301,20.47734713,26.1068452,-1,-1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666666,,4,,,,0.038396179,0.236052665,,,20.81531286,-0.337965732,,,24.86590548,1.240939726,,27679.93407,-42764.77849,0.647260083,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42442.79967,-42442.79967,0.166666666
246,0.266810486,79.27713544,27.14113493,16.23800064,1.17515564,198.1064265,1.920394897,20.48257742,25.96679148,-0.991444861,-1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666667,,4,,,,0.038382979,0.228427507,,,20.8152702,-0.332692787,,,24.87475132,1.092040164,,27156.52935,-42802.99044,0.63445402,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41498.98152,-41498.98152,0.166666667
246.1666667,0.261107178,79.27663788,27.15273763,16.25085455,1.159515381,194.1801181,1.920394897,20.49891997,25.96695446,-0.965925826,-1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666667,,4,,,,0.038369779,0.222737399,,,20.81522755,-0.316307578,,,24.88359716,1.083357299,,25954.88597,-39718.10047,0.653477524,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40622.99118,-40622.99118,0.166666667
246.3333333,0.256116783,79.27614031,27.15708868,16.25541562,1.16394043,195.288968,1.907043457,20.50480202,25.4669193,-0.923879533,-1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666666,,4,,,,0.038356579,0.217760204,,,20.81518489,-0.310382873,,,24.892443,0.574476295,,25519.86054,-39221.49787,0.650660019,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-39738.20534,-39738.20534,0.166666666
246.5,0.251635612,79.27564275,27.1599894,16.26039133,1.170120239,196.8401875,1.907043457,20.51120718,25.46707914,-0.866025404,-1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666667,,4,,,,0.038343379,0.213292234,,,20.81514224,-0.303935055,,,24.90128884,0.565790295,,25194.79315,-38710.05505,0.65085914,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-38902.41671,-38902.41671,0.166666667
246.6666667,0.246848907,79.27215978,27.15708868,16.25665955,1.153411865,192.6532764,1.912689209,20.50740082,25.67972106,-0.79335334,-1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666667,,4,,,,0.038330179,0.208518729,,,20.81509958,-0.307698759,,,24.91013468,0.769586373,,24107.48242,-38581.12102,0.624851787,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-38140.49631,-38140.49631,0.166666667
246.8333333,0.244608322,79.27614031,27.16143976,16.2699281,1.163024902,195.0594206,1.919403076,20.52310826,25.92995986,-0.707106781,-1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666666,,4,,,,0.038316979,0.206291344,,,20.81505692,-0.291948663,,,24.91898052,1.010979338,,24147.28176,-36803.62701,0.656111468,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37739.32159,-37739.32159,0.166666666
247,0.248885803,79.27564275,27.16289013,16.26785489,1.161193848,194.6005295,1.920394897,20.52062188,25.96728042,-0.608761429,-1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666667,,4,,,,0.038303778,0.210582025,,,20.81501427,-0.29439239,,,24.92782636,1.039454054,,24591.37099,-36945.6801,0.665608832,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37650.42114,-37650.42114,0.166666667
247.1666667,0.251126389,79.27813058,27.16289013,16.26785489,1.163711548,195.2315748,1.924438477,20.51997792,26.11795031,-0.5,-1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666667,,4,,,,0.038290578,0.21283581,,,20.81497161,-0.294993693,,,24.9366722,1.18127811,,24935.04588,-37085.03303,0.672374914,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37793.60177,-37793.60177,0.166666667
247.3333333,0.251839302,79.27663788,27.16289013,16.26495239,1.161346436,194.6387601,1.92527771,20.51670306,26.14988292,-0.382683432,-1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666666,,4,,,,0.038277378,0.213561924,,,20.81492896,-0.298225892,,,24.94551804,1.204364872,,24944.24001,-37426.81783,0.666480386,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-38060.48209,-38060.48209,0.166666666
247.5,0.255302025,79.27464761,27.16724123,16.25500098,1.160736084,194.4858492,1.927871704,20.50466507,26.24772262,-0.258819045,-1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666667,,4,,,,0.038264178,0.217037847,,,20.8148863,-0.310221232,,,24.95436389,1.293358732,,25330.63312,-39058.48669,0.648530838,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-38578.39478,-38578.39478,0.166666667
247.6666667,0.253468819,79.27564275,27.16724123,16.25209848,1.161499023,194.6769925,1.927566528,20.5007464,26.23595996,-0.130526192,-1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,,,,0.166666667,,4,,,,0.038250978,0.215217841,,,20.81484364,-0.314097239,,,24.96320973,1.272750237,,25143.19339,-39724.49858,0.632939226,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-39072.45063,-39072.45063,0.166666667
247.8333333,0.253163284,79.27813058,27.17014199,16.25251312,1.160736084,194.4858492,1.925201416,20.50062609,26.14653235,-1.47E-14,-1,0,7,0,1,1,1,0,0,0,1,0,1,0,0,0,1,,,0.166666666,30,4,48,0.313448609,,0.038237778,0.214925507,20.42452347,,20.81480099,-0.314174895,25.80014479,,24.97205557,1.17447678,27.13770275,25084.40864,-39705.89818,0.631755225,25084.40864,-39705.89818,0.631755225,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,25084.40864,-39705.89818,0.631755225,1.17447678,,,,,,,-39444.52924,-39444.52924,0.166666666
248,0.252959595,79.27265735,27.16579086,16.25085455,1.161346436,194.6387601,1.927490234,20.49994928,26.23408961,0.130526192,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.166666667,,4,,,,0.038224578,0.214735017,,,20.81475833,-0.314809047,,,24.98090141,1.253188197,,25081.92008,-39836.48128,0.629621876,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-39751.31752,-39751.31752,0.166666667
248.1666667,0.252450371,79.27962328,27.17159237,16.24878134,1.153564453,192.6914106,1.926269531,20.49553299,26.18605415,0.258819045,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.166666667,,4,,,,0.038211377,0.214238993,,,20.81471568,-0.319182687,,,24.98974725,1.196306898,,24773.84273,-40091.56163,0.617931598,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-39891.41453,-39891.41453,0.166666667
248.3333333,0.254589111,79.27763301,27.17739391,16.25043991,1.154174805,192.8439662,1.923675537,20.49813963,26.08953202,0.382683432,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.166666666,,4,,,,0.038198177,0.216390934,,,20.81467302,-0.316533389,,,24.99859309,1.090938935,,25042.23596,-39670.72566,0.631252278,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-39922.9489,-39922.9489,0.166666666
248.5,0.257949989,79.27912571,27.1802947,16.24878134,1.155395508,193.1491682,1.923141479,20.49566162,26.06903363,0.5,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.166666667,,4,,,,0.038184977,0.219765012,,,20.81463036,-0.318968743,,,25.00743893,1.061594698,,25472.8459,-39987.13807,0.637025982,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40802.23648,-40802.23648,0.166666667
248.6666667,0.261005333,79.28360381,27.18609631,16.24795206,1.155853271,193.2636501,1.925048828,20.49345801,26.13901135,0.608761429,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.166666667,,4,,,,0.038171777,0.222833556,,,20.81458771,-0.321129695,,,25.01628477,1.122726577,,25843.72509,-40233.74729,0.642339499,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42281.85582,-42281.85582,0.166666667
248.8333333,0.277096809,79.28061841,27.18754672,16.24670813,1.15776062,193.7408414,1.924362183,20.4926607,26.11427262,0.707106781,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.166666666,,4,,,,0.038158577,0.238938233,,,20.81454505,-0.321884354,,,25.02513061,1.089142006,,27778.93439,-39951.77401,0.695311662,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44065.26163,-44065.26163,0.166666666
249,0.30327092,79.27415005,27.17739391,16.19778033,1.153488159,192.6723433,1.925201416,20.43261306,26.14784522,0.79335334,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.166666667,,4,,,,0.038145377,0.265125543,,,20.8145024,-0.381889337,,,25.03397645,1.113868771,,30654.5628,-47695.83556,0.64270942,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46153.51747,-46153.51747,0.166666667
249.1666667,0.309890831,79.27215978,27.1831955,16.17704822,1.15737915,193.6453795,1.920394897,20.40697297,25.96842134,0.866025404,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.166666667,,4,,,,0.038132177,0.271758654,,,20.81445974,-0.407486772,,,25.04282229,0.925599044,,31580.89577,-51489.97732,0.613340642,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48081.41689,-48081.41689,0.166666667
249.3333333,0.3105019,79.27066708,27.17594352,16.17414572,1.15486145,193.0156274,1.913986206,20.40369574,25.72879865,0.923879533,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.166666666,,4,,,,0.038118976,0.272382923,,,20.81441708,-0.410721346,,,25.05166813,0.677130513,,31550.60117,-51776.5714,0.609360572,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-49756.82497,-49756.82497,0.166666666
249.5,0.311724037,79.27215978,27.17884431,16.17580429,1.15196228,192.2910962,1.918334961,20.40540378,25.89124403,0.965925826,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.166666667,,4,,,,0.038105776,0.273618261,,,20.81437443,-0.408970645,,,25.06051397,0.83073006,,31574.56161,-51289.66094,0.615612602,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50977.79658,-50977.79658,0.166666667
249.6666667,0.312538795,79.27215978,27.17739391,16.17663358,1.152648926,192.4626339,1.920013428,20.40644991,25.95412924,0.991444861,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.166666667,,4,,,,0.038092576,0.274446219,,,20.81433177,-0.407881866,,,25.06935981,0.884769428,,31698.25273,-51151.4945,0.61969358,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-51631.46569,-51631.46569,0.166666667
249.8333333,0.314881226,79.27315491,27.1846459,16.17538965,1.161956787,194.7917011,1.917190552,20.40462457,25.84804327,1,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.166666666,,4,,,,0.038079376,0.27680185,,,20.81428912,-0.409664542,,,25.07820566,0.769837619,,32357.13274,-51961.23707,0.622716751,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-52309.45291,-52309.45291,0.166666666
250,0.323639877,79.27016952,27.1846459,16.17497501,1.142883301,190.0265937,1.916046143,20.40486996,25.80613938,0.991444861,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.166666667,,4,,,,0.038066176,0.285573701,,,20.81424646,-0.409376501,,,25.0870515,0.719087887,,32565.32983,-50385.75935,0.646320116,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-52452.13832,-52452.13832,0.166666667
250.1666667,0.348999229,79.27066708,27.1846459,16.15590146,1.155853271,193.2636501,1.914825439,20.38068059,25.76024184,0.965925826,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.166666667,,4,,,,0.038052976,0.310946254,,,20.8142038,-0.433523216,,,25.09589734,0.664344507,,36062.17151,-54006.70446,0.667735087,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-52139.76794,-52139.76794,0.166666667
250.3333333,0.335148338,79.26867682,27.18754672,16.14180362,1.159591675,194.1992228,1.920547485,20.36340742,25.97527944,0.923879533,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.166666666,,4,,,,0.038039776,0.297108563,,,20.81416115,-0.450753725,,,25.10474318,0.870536266,,34625.75872,-57227.36568,0.605055961,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-51696.22223,-51696.22223,0.166666666
250.5,0.304391212,79.27016952,27.19044755,16.18409714,1.173782349,197.7608856,1.925354004,20.41637761,26.15487521,0.866025404,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.166666667,,4,,,,0.038026575,0.266364637,,,20.81411849,-0.397740886,,,25.11358902,1.041286192,,31611.82948,-51292.05216,0.616310484,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-51062.03271,-51062.03271,0.166666667
250.6666667,0.314881226,79.26917439,27.19044755,16.20358533,1.155548096,193.1873269,1.924057007,20.44121874,26.10660861,0.79335334,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.166666667,,4,,,,0.038013375,0.27686785,,,20.81407584,-0.372857099,,,25.12243486,0.984173749,,32096.64384,-46143.32709,0.695585816,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-51298.00107,-51298.00107,0.166666667
250.8333333,0.332704063,79.27066708,27.1947988,16.19280463,1.152801514,192.5007586,1.92199707,20.42723396,26.02893825,0.707106781,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.166666666,,4,,,,0.038000175,0.294703888,,,20.81403318,-0.386799221,,,25.1312807,0.897657554,,34042.47381,-47471.43562,0.7171149,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-52743.55449,-52743.55449,0.166666666
251,0.364785172,79.27066708,27.19189796,16.17746286,1.167755127,196.246146,1.917800903,20.40788031,25.87172227,0.608761429,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.166666667,,4,,,,0.037986975,0.326798197,,,20.81399052,-0.406110213,,,25.14012654,0.731595729,,38483.27813,-50273.23769,0.76548239,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-53911.86611,-53911.86611,0.166666667
251.1666667,0.416216789,79.26867682,27.19769966,16.12604721,1.154098511,192.8248951,1.916427612,20.3435302,25.82091806,0.5,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.166666667,,4,,,,0.037973775,0.378243014,,,20.81394787,-0.470417665,,,25.14897238,0.671945675,,43764.84978,-57227.99711,0.764745439,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55564.35802,-55564.35802,0.166666667
251.3333333,0.423855148,79.26917439,27.19044755,16.06882657,1.151199341,192.1005436,1.915435791,20.27121727,25.78359514,0.382683432,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.166666666,,4,,,,0.037960575,0.385894574,,,20.81390521,-0.542687941,,,25.15781822,0.625776917,,44485.19207,-67300.59222,0.66099258,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58235.31649,-58235.31649,0.166666666
251.5,0.392588799,79.27066708,27.19189796,16.10987616,1.148681641,191.4720561,1.915054321,20.32261964,25.76881726,0.258819045,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.166666667,,4,,,,0.037947375,0.354641424,,,20.81386256,-0.491242914,,,25.16666406,0.602153199,,40748.30649,-60560.49519,0.672852928,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60513.84292,-60513.84292,0.166666667
251.6666667,0.399514244,79.26967195,27.19334838,16.13351077,1.15272522,192.4816961,1.91619873,20.35269022,25.81201838,0.130526192,1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.166666667,,4,,,,0.037934174,0.36158007,,,20.8138199,-0.461129678,,,25.1755099,0.636508479,,41762.88664,-56277.33125,0.742090744,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-62415.99919,-62415.99919,0.166666667
251.8333333,0.434752541,79.27016952,27.19624923,16.08914404,1.15486145,193.0156274,1.918029785,20.29659346,25.88046013,-2.94E-15,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.166666666,,4,,,,0.037920974,0.396831566,,,20.81377724,-0.517183783,,,25.18435574,0.696104389,,45962.09964,-63558.25587,0.723149165,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64073.90424,-64073.90424,0.166666666
252,0.434854385,79.26817925,27.19769966,16.06799728,1.152267456,192.3673304,1.918640137,20.27042558,25.90397844,-0.130526192,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.166666667,,4,,,,0.037907774,0.396946611,,,20.81373459,-0.543309009,,,25.19320158,0.710776852,,45822.13737,-67149.24134,0.682392481,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65496.34567,-65496.34567,0.166666667
252.1666667,0.447788673,79.26768169,27.19624923,16.0750462,1.175231934,198.1256277,1.915817261,20.27944537,25.79837357,-0.258819045,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.166666667,,4,,,,0.037894574,0.409894099,,,20.81369193,-0.534246563,,,25.20204742,0.596326148,,48731.91506,-67394.24712,0.723087165,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66583.51066,-66583.51066,0.166666667
252.3333333,0.471314819,79.26817925,27.20350139,16.05141159,1.152191162,192.3482712,1.913528442,20.24950206,25.71245477,-0.382683432,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.166666666,,4,,,,0.037881374,0.433433445,,,20.81364928,-0.564147217,,,25.21089327,0.501561506,,50027.81679,-69072.78744,0.72427679,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67029.83805,-67029.83805,0.166666666
252.5,0.446159157,79.26718412,27.20205096,16.02860626,1.159133911,194.0846019,1.90826416,20.22098607,25.5155343,-0.5,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.166666667,,4,,,,0.037868174,0.408290983,,,20.81360662,-0.592620547,,,25.21973911,0.295795199,,47553.9212,-74653.12701,0.636998383,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66084.05937,-66084.05937,0.166666667
252.6666667,0.390653748,79.26668655,27.20350139,16.0887294,1.152114868,192.3292124,1.910095215,20.29696219,25.58430125,-0.608761429,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.166666667,,4,,,,0.037854974,0.352798774,,,20.81356396,-0.516601773,,,25.22858495,0.355716305,,40719.25901,-64582.9381,0.630495611,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64492.04901,-64492.04901,0.166666667
252.8333333,0.363664879,79.26618899,27.20350139,16.12936435,1.151428223,192.1577044,1.9190979,20.34835351,25.92178065,-0.707106781,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.166666666,,4,,,,0.037841773,0.325823105,,,20.81352131,-0.465167798,,,25.23743079,0.684349866,,37571.72923,-57854.08259,0.649422263,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63244.85662,-63244.85662,0.166666666
253,0.371608772,79.26569142,27.20640228,16.13931577,1.160812378,194.5049614,1.917877197,20.36103575,25.87620494,-0.79335334,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.166666667,,4,,,,0.037828573,0.333780199,,,20.81347865,-0.452442906,,,25.24627663,0.629928311,,38958.37947,-56441.33511,0.690245534,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61941.86801,-61941.86801,0.166666667
253.1666667,0.395847832,79.26469629,27.21220408,16.10821759,1.148757935,191.4910936,1.916427612,20.32205805,25.82221474,-0.866025404,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.166666667,,4,,,,0.037815373,0.358032459,,,20.813436,-0.49137795,,,25.25512247,0.567092267,,41141.80762,-60483.59696,0.680214301,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-62286.78522,-62286.78522,0.166666667
253.3333333,0.394523849,79.26370116,27.20785272,16.09287582,1.16027832,194.3711859,1.91192627,20.30295783,25.65387423,-0.923879533,-1,0,8,1,1,1,1,0,0,0,0,0,1,0,0,0,,,,0.166666666,,4,,,,0.037802173,0.356721676,,,20.81339334,-0.510435506,,,25.26396831,0.389905921,,41608.62323,-64240.17699,0.647704057,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65108.27152,-65108.27152,0.166666666
